#Batch costTraining precTraining costValidation precValidation
73500 0.038448290211459 0.9955833554267883 0.14059703587496186 0.9815000295639038
74000 0.03851916273307676 0.9957000017166138 0.14167759548546746 0.9812999963760376
74500 0.03705103385799254 0.9957666397094727 0.14070684384158813 0.9815000295639038
75000 0.036773327901369585 0.9956833124160767 0.14033383804671468 0.9814000129699707
75500 0.03633413335921553 0.9956833124160767 0.14096316071781329 0.9815999865531921
76000 0.03599171490548179 0.9957833290100098 0.13979923641886563 0.9810000061988831
76500 0.035804327844556734 0.9958333373069763 0.14031382490801625 0.9811000227928162
77000 0.03532743985564448 0.9957500100135803 0.13899514896180482 0.98089998960495
77500 0.03572152978437953 0.9958500266075134 0.14099273210156243 0.9810000061988831
78000 0.03549732711079996 0.9958666563034058 0.14025418050573207 0.9811999797821045
78500 0.0354088804061835 0.9959166646003723 0.14050710798234214 0.9815000295639038
79000 0.034567231729890534 0.9958999752998352 0.14050484401872382 0.9811999797821045
79500 0.03385171911078505 0.9959333539009094 0.13998926285752095 0.98089998960495
80000 0.03361763524947067 0.9960166811943054 0.13937736769728362 0.9814000129699707
80500 0.033784224696069336 0.9959999918937683 0.14055668197087945 0.9812999963760376
81000 0.03314356965928649 0.9959666728973389 0.13811766465934924 0.9812999963760376
81500 0.03318337772876645 0.9960166811943054 0.1393179226419423 0.9811000227928162
82000 0.03356516135513472 0.9960333108901978 0.1402485778846778 0.9810000061988831
82500 0.03228277837367107 0.996066689491272 0.13815438626604154 0.9811999797821045
83000 0.032402721801198395 0.996150016784668 0.1405504994847346 0.98089998960495
83500 0.031717115282670905 0.9961166381835938 0.13968976156923454 0.9814000129699707
84000 0.03204528772570193 0.9961166381835938 0.1389857280958444 0.9811999797821045
84500 0.03135242313311125 0.9961166381835938 0.13990999707120935 0.9807999730110168
85000 0.03144108836118442 0.9962666630744934 0.13999389498042875 0.9817000031471252
85500 0.03064771071046901 0.9962666630744934 0.13824140426802914 0.9811999797821045
86000 0.030401264200980466 0.9962166547775269 0.13966806736977305 0.9810000061988831
86500 0.030773956577448795 0.9962499737739563 0.14025835895962083 0.9811999797821045
87000 0.03011465974811775 0.9962833523750305 0.13831166098134126 0.9811999797821045
87500 0.03018107454244358 0.9962499737739563 0.13999158413875848 0.9811999797821045
88000 0.03007771681942977 0.99631667137146 0.1394912656695582 0.9810000061988831
88500 0.029653090549074113 0.9962833523750305 0.1396925566541031 0.9815999865531921
89000 0.029362401016801595 0.99631667137146 0.13863845965212676 0.9811999797821045
89500 0.029425492495174208 0.9963666796684265 0.13826038341496605 0.9814000129699707
90000 0.02890996889669914 0.9964333176612854 0.1390124163715751 0.9807999730110168
90500 0.029394325165171178 0.996399998664856 0.13941172229390358 0.9810000061988831
91000 0.02916211151954097 0.9964333176612854 0.13873569471363445 0.9817000031471252
91500 0.02823514373525977 0.9964333176612854 0.13768069212237605 0.9815000295639038
92000 0.028138186842311796 0.9964666962623596 0.1394090540047735 0.9815000295639038
92500 0.02819669016179784 0.9965333342552185 0.13742957782533485 0.9818000197410583
93000 0.027921785669145174 0.9965000152587891 0.1386275346325012 0.9810000061988831
93500 0.02767777127675557 0.9965166449546814 0.13886928044320085 0.9819999933242798
94000 0.027297080689265084 0.9965500235557556 0.1372084293714026 0.9815999865531921
94500 0.027509148199887326 0.9965999722480774 0.13787120392861543 0.9814000129699707
95000 0.027218637401827922 0.9965333342552185 0.13755238180295565 0.9812999963760376
95500 0.027360256957806025 0.9966333508491516 0.13844317314834334 0.9810000061988831
96000 0.026601438019657506 0.9966333508491516 0.13744399294944015 0.9815000295639038
96500 0.026592809948472615 0.996649980545044 0.13803298601896968 0.9811999797821045
97000 0.026664374495949595 0.9966166615486145 0.13854032451320672 0.9812999963760376
97500 0.026648948776729714 0.996649980545044 0.13778885309698527 0.9811000227928162
98000 0.026234526884478207 0.9966333508491516 0.1378933042271994 0.9810000061988831
98500 0.02588881250740184 0.9966833591461182 0.13821057140725898 0.9814000129699707
99000 0.025893422632291913 0.996649980545044 0.1378090324609773 0.9815999865531921
99500 0.025653603181623234 0.9967166781425476 0.13839533730554393 0.9814000129699707
100000 0.025771612848876975 0.9966999888420105 0.13876590238197242 0.9807000160217285
100500 0.025118647767137736 0.9967666864395142 0.13775680354889483 0.9812999963760376
101000 0.025083023793514198 0.9967333078384399 0.1385540939528495 0.9812999963760376
101500 0.02523733410613301 0.9967166781425476 0.1381665986567503 0.98089998960495
102000 0.025118638559888738 0.9967333078384399 0.1384603968178504 0.9817000031471252
102500 0.02455931302154592 0.9967833161354065 0.13786204993848222 0.9815000295639038
103000 0.02449304788375739 0.9968000054359436 0.13735593758184694 0.9814000129699707
103500 0.024310682796958524 0.996749997138977 0.1375012557373615 0.9815000295639038
104000 0.024341373610077426 0.996833324432373 0.13799225212857127 0.9814000129699707
104500 0.024044626257343528 0.9968500137329102 0.13909205549261533 0.9815000295639038
105000 0.02440315443794243 0.9968500137329102 0.13866535835468677 0.9810000061988831
105500 0.02388255965715895 0.9968166947364807 0.13774350356368814 0.9810000061988831
106000 0.023466317980666646 0.9969000220298767 0.13800992484615418 0.9817000031471252
106500 0.02375939906539085 0.9968500137329102 0.13777244353493442 0.9814000129699707
107000 0.023493356519790055 0.9968833327293396 0.13790294867468764 0.9811999797821045
107500 0.024139396633114665 0.9969000220298767 0.13925828247439348 0.9811000227928162
108000 0.022882463210619364 0.9969000220298767 0.138482329503051 0.9810000061988831
108500 0.023086350136816813 0.9968666434288025 0.13820960177882807 0.980400025844574
109000 0.023001787931014164 0.9969833493232727 0.13861548122968526 0.9810000061988831
109500 0.022590512537995044 0.9969666600227356 0.13807188307081814 0.98089998960495
110000 0.022691014732715363 0.9969833493232727 0.13864363983192016 0.9811999797821045
110500 0.02233945592098559 0.9969333410263062 0.1374455136111588 0.9817000031471252
111000 0.02227972501159335 0.9969666600227356 0.13825965292912443 0.9814000129699707
111500 0.022242069626941034 0.996999979019165 0.13858026017865632 0.9814000129699707
112000 0.021982283962261862 0.9969666600227356 0.13881318087220426 0.9812999963760376
112500 0.021846199125602532 0.9970166683197021 0.13836891600200907 0.9815000295639038
113000 0.021741198723988296 0.9969833493232727 0.13827961055435006 0.9811000227928162
113500 0.021870865857577883 0.996999979019165 0.13836547142505295 0.9814000129699707
114000 0.021615304625127466 0.9970666766166687 0.13853991232438712 0.9814000129699707
114500 0.02151180671774782 0.9970499873161316 0.13914738120682305 0.9807000160217285
115000 0.021407787400561696 0.9970666766166687 0.13846967965512302 0.9817000031471252
115500 0.02115925460042587 0.9970499873161316 0.13787857187258196 0.9811000227928162
116000 0.021191425711044577 0.997083306312561 0.1385973972292035 0.9812999963760376
116500 0.021011210919031874 0.9970333576202393 0.13730460507675307 0.9815999865531921
117000 0.02080580939933813 0.9970666766166687 0.13752880451715319 0.9815999865531921
117500 0.020836699682326678 0.997083306312561 0.13874492878285236 0.9811999797821045
118000 0.020716179866949097 0.9970666766166687 0.13826329283543165 0.9815000295639038
118500 0.020541600838214314 0.9970666766166687 0.13824405651568086 0.9814000129699707
119000 0.020773838610729824 0.9970999956130981 0.13865201798730994 0.9810000061988831
119500 0.02042583337222459 0.9970666766166687 0.13764901368666324 0.9815000295639038
120000 0.02053162346476068 0.9970666766166687 0.13801147956873755 0.9810000061988831
120500 0.020334524922876154 0.9970999956130981 0.1378101781835314 0.9811000227928162
121000 0.020165070126857608 0.9970999956130981 0.13884990291135035 0.98089998960495
121500 0.020141214106511325 0.9970999956130981 0.13850215825260384 0.9811000227928162
122000 0.020082656677338915 0.9971333146095276 0.13804735033472534 0.9812999963760376
122500 0.020107461728714405 0.9970999956130981 0.139030312694225 0.9811000227928162
123000 0.019887936596238675 0.9971166849136353 0.138050694575964 0.9811000227928162
123500 0.019742850198740294 0.9971333146095276 0.13798063708901173 0.9814000129699707
124000 0.019788888973804812 0.9971500039100647 0.13855635196480434 0.9814000129699707
124500 0.019751580800954252 0.9971333146095276 0.13836264763450018 0.9812999963760376
125000 0.019654193691913194 0.9971333146095276 0.13785309921729494 0.9815999865531921
125500 0.01948463082136198 0.9971666932106018 0.13796307930973709 0.9810000061988831
126000 0.01946317548947409 0.9971500039100647 0.13765419118450373 0.9815000295639038
126500 0.01991864241923128 0.9971666932106018 0.13982782637504862 0.980400025844574
127000 0.01932704872332979 0.9971333146095276 0.13836749683554517 0.9811000227928162
127500 0.01917274997252971 0.9971666932106018 0.13801621286502924 0.9814000129699707
128000 0.019261217955787044 0.9971666932106018 0.13715432883377654 0.9815000295639038
128500 0.019225162680012484 0.9971500039100647 0.13833872222524368 0.9814000129699707
129000 0.019047095619056684 0.9971666932106018 0.137795173995191 0.9811000227928162
129500 0.01898048065827849 0.9971500039100647 0.13840789810016285 0.98089998960495
130000 0.019058179613738322 0.9971833229064941 0.13749441705951468 0.9815999865531921
130500 0.019009540797385854 0.9972000122070312 0.13831259248388234 0.9814000129699707
131000 0.018766200735082384 0.9971833229064941 0.13800883582954412 0.9811000227928162
131500 0.018838215227405697 0.9972000122070312 0.13852450510396738 0.9814000129699707
132000 0.018637387603218668 0.9971833229064941 0.13793188882364776 0.9815000295639038
132500 0.018666984115804856 0.9972166419029236 0.13832897183136666 0.9814000129699707
133000 0.018797885925326652 0.9972166419029236 0.13840759782636888 0.9815999865531921
133500 0.018996638430286355 0.9972666501998901 0.13982676630535862 0.9804999828338623
134000 0.018644862805559145 0.9972500205039978 0.13850586545515106 0.9815000295639038
134500 0.018347054810162324 0.9972333312034607 0.1378909376267693 0.9810000061988831
135000 0.018360900231753477 0.9972666501998901 0.13737560836267076 0.9818000197410583
135500 0.01829524947744018 0.9973000288009644 0.13866616743798368 0.9807999730110168
136000 0.018178291598540574 0.9972500205039978 0.13843899705855292 0.98089998960495
136500 0.01807208309501099 0.9973000288009644 0.1377314162938448 0.9810000061988831
137000 0.01814155587342878 0.9972833395004272 0.13826379422975005 0.9814000129699707
137500 0.018007363096655658 0.9973000288009644 0.13766767282100628 0.9814000129699707
138000 0.018065040679865828 0.9973333477973938 0.13830985270728124 0.9812999963760376
138500 0.017813550388087362 0.9973000288009644 0.13767218417492696 0.9811999797821045
139000 0.017836456640639032 0.9973166584968567 0.137841573594074 0.9812999963760376
139500 0.01773139997863133 0.9973166584968567 0.13767336763004423 0.9811999797821045
140000 0.017610737017235565 0.9973333477973938 0.13777888701508054 0.9818000197410583
140500 0.017702879105869214 0.9973666667938232 0.13778303551409044 0.9812999963760376
141000 0.017835079626350975 0.9973499774932861 0.13773280042361002 0.9817000031471252
141500 0.017611864627335064 0.9974166750907898 0.138317693932401 0.9812999963760376
142000 0.017459423247810142 0.9973499774932861 0.1385457866128185 0.9811000227928162
142500 0.01762940630648906 0.9974166750907898 0.13820281594353728 0.9814000129699707
143000 0.017294715043688968 0.9974166750907898 0.13832837340001133 0.9811999797821045
143500 0.01725072314509113 0.9973999857902527 0.1378036487534293 0.9814000129699707
144000 0.017191136180143802 0.9974166750907898 0.13749287725535686 0.9815000295639038
144500 0.017095640144380742 0.9973999857902527 0.13794886444704607 0.9812999963760376
145000 0.01706414814859939 0.9974333047866821 0.13732797513074474 0.982200026512146
145500 0.016972752197936643 0.9974166750907898 0.1379101975369267 0.9812999963760376
146000 0.016919574098517964 0.9974166750907898 0.1378008207573206 0.9812999963760376
146500 0.016883339967105226 0.9974333047866821 0.13800690598132787 0.9812999963760376
147000 0.0169338558852983 0.9974166750907898 0.13765600333753975 0.9814000129699707
147500 0.016715632005323035 0.9974499940872192 0.13787185561290827 0.9815999865531921
148000 0.016803866400239835 0.9974666833877563 0.13756783262493555 0.9814000129699707
148500 0.016654857384972275 0.9974499940872192 0.13794427560154 0.9818999767303467
149000 0.0165858732625163 0.9974666833877563 0.13776090685331438 0.9815000295639038
149500 0.016598472929858447 0.9974666833877563 0.1379994846958405 0.9815000295639038
150000 0.01646542379692352 0.9974499940872192 0.13776555900334497 0.9812999963760376
150500 0.01660534387572746 0.9974666833877563 0.1378914289972512 0.9818000197410583
151000 0.016361744828743394 0.9974666833877563 0.13729607334515312 0.9821000099182129
151500 0.016388292316308554 0.9974666833877563 0.13769703920235332 0.9815000295639038
152000 0.01636866751048365 0.9974666833877563 0.1370755304595863 0.9815999865531921
152500 0.016351136194573096 0.9974833130836487 0.1379303496934881 0.9814000129699707
153000 0.016266736016059682 0.9974666833877563 0.13793086183314446 0.9811999797821045
153500 0.01609966601965716 0.9974833130836487 0.13717782834178943 0.9821000099182129
154000 0.01612854912537926 0.9974666833877563 0.13791955626299024 0.9814000129699707
154500 0.016105293388480397 0.9974833130836487 0.13764221920217387 0.9814000129699707
155000 0.016217255908662142 0.9974833130836487 0.1375702202519926 0.9817000031471252
155500 0.015963641084427944 0.9975000023841858 0.13697409819922177 0.9818999767303467
156000 0.016214861508191097 0.9975000023841858 0.1370084663511836 0.9815999865531921
156500 0.015813281384620737 0.9975000023841858 0.13739763002913677 0.9818000197410583
157000 0.01579133942608411 0.9975000023841858 0.13747479026367074 0.9817000031471252
157500 0.015703956454596484 0.9975000023841858 0.13724764769537431 0.9815999865531921
158000 0.015655894626985536 0.9975000023841858 0.13742296561806872 0.9812999963760376
158500 0.015646628646762112 0.9975000023841858 0.13770258611994213 0.9812999963760376
159000 0.015580037641651385 0.9975166916847229 0.137758718449765 0.9817000031471252
159500 0.015885447215579915 0.9975166916847229 0.13745119467328767 0.9814000129699707
160000 0.015537246600907141 0.9975166916847229 0.1372862441283476 0.9815000295639038
160500 0.015445850204992652 0.9975166916847229 0.13762009642107878 0.9811999797821045
161000 0.015502868405682966 0.9975166916847229 0.13756771563460934 0.9815999865531921
161500 0.015341167719047128 0.9975333213806152 0.13738576300025743 0.9815000295639038
162000 0.015484626202098055 0.9975166916847229 0.13822653289973386 0.9811000227928162
162500 0.01531333059585886 0.9975166916847229 0.13693498149581138 0.9821000099182129
163000 0.015229149879517111 0.9975166916847229 0.13717729302009102 0.9814000129699707
163500 0.015215544389378435 0.9975500106811523 0.13752287118366222 0.9814000129699707
164000 0.015195344099850627 0.9975333213806152 0.13717088580688577 0.9817000031471252
164500 0.015457312027229152 0.9975333213806152 0.13827162427454895 0.9819999933242798
165000 0.01519739229651362 0.9975333213806152 0.13751568985157647 0.9818999767303467
165500 0.015333611375182712 0.9975833296775818 0.13765694073668563 0.9817000031471252
166000 0.014980610235908534 0.9975666403770447 0.1374084055250627 0.9815000295639038
166500 0.015015893289155792 0.9975666403770447 0.1373557972309296 0.9815999865531921
167000 0.014984220809248897 0.9975666403770447 0.137601562275624 0.9818000197410583
167500 0.015049198947307498 0.9975833296775818 0.13729020191845193 0.9818000197410583
168000 0.014954462420389367 0.9975666403770447 0.1381790448479791 0.9814000129699707
168500 0.014851341647169707 0.9975833296775818 0.13741850374340428 0.9812999963760376
169000 0.01489445230224325 0.9975833296775818 0.13793440446968597 0.9812999963760376
169500 0.014934050963852011 0.9975833296775818 0.13825869962638826 0.9810000061988831
170000 0.014725877153826877 0.9975833296775818 0.13811709227521204 0.9815000295639038
170500 0.01465719427812534 0.9975833296775818 0.13754080878550012 0.9814000129699707
171000 0.014648073430357423 0.9975833296775818 0.13742757761010727 0.9815000295639038
171500 0.01454621689216971 0.9975833296775818 0.13730484952125116 0.9817000031471252
172000 0.014586994658226224 0.9976000189781189 0.13721456672779167 0.9815000295639038
172500 0.014519996926438761 0.9976000189781189 0.13752640802222305 0.9812999963760376
173000 0.014520488326620156 0.9975833296775818 0.13740098392257932 0.9814000129699707
173500 0.014554210370214423 0.9976000189781189 0.13716893689401913 0.9812999963760376
174000 0.014575057873358796 0.9976000189781189 0.1376041188033443 0.9815000295639038
174500 0.014690573218294109 0.9976166486740112 0.13724676705549355 0.9811999797821045
175000 0.014325616068796565 0.9976000189781189 0.13724949556251523 0.9818999767303467
175500 0.014289815400841569 0.9976000189781189 0.13723660808153218 0.9818000197410583
176000 0.014255634200021934 0.9976000189781189 0.13744849007084267 0.9818000197410583
176500 0.01423020002436242 0.9976000189781189 0.13759520643940487 0.9818999767303467
177000 0.014186364695654872 0.9976000189781189 0.13760018747920694 0.9815000295639038
177500 0.014155215945914582 0.9976166486740112 0.13725652562849283 0.9818000197410583
178000 0.014184096235847876 0.9976166486740112 0.13718146620715851 0.9817000031471252
178500 0.014082741062405209 0.9976000189781189 0.13745964309828415 0.9815999865531921
179000 0.014069366453879047 0.9976000189781189 0.13744914548616508 0.9817000031471252
179500 0.014051141978373441 0.9976166486740112 0.1373783495458716 0.9814000129699707
